Date,Open,High,Low,Close,Volume
01/06/1998,16:00,0.14294,0.14294,0.14247,0.14247,2445708
01/07/1998,09:30,0.14153,0.14294,0.13542,0.13777,318275771
01/07/1998,10:00,0.1373,0.13777,0.13354,0.13636,182192280
01/07/1998,10:30,0.13589,0.13636,0.13495,0.13589,103982461
01/07/1998,11:00,0.13589,0.13636,0.13354,0.13542,87088777
01/07/1998,11:30,0.13542,0.13542,0.13448,0.13542,57992369
01/07/1998,12:00,0.13542,0.13542,0.13448,0.13495,35063920
01/07/1998,12:30,0.13448,0.13542,0.13166,0.1326,87327501
01/07/1998,13:00,0.13213,0.13307,0.13025,0.13213,86463525
01/07/1998,13:30,0.13213,0.13354,0.13119,0.13307,60425315
01/07/1998,14:00,0.13307,0.13307,0.13119,0.13166,38320424
01/07/1998,14:30,0.13119,0.13307,0.13119,0.13307,38387017
01/07/1998,15:00,0.13307,0.13354,0.1326,0.1326,41749722
01/07/1998,15:30,0.13307,0.13354,0.13119,0.13119,58590506
01/07/1998,16:00,0.13119,0.13166,0.13119,0.13166,1209559
01/08/1998,09:30,0.13119,0.13166,0.12743,0.12884,126618522
01/08/1998,10:00,0.12931,0.12931,0.1279,0.12884,73224835
01/08/1998,10:30,0.12837,0.13166,0.12837,0.13166,76454616
01/08/1998,11:00,0.13166,0.13307,0.13072,0.13307,118257693
01/08/1998,11:30,0.13307,0.13354,0.13166,0.1326,34678387
01/08/1998,12:00,0.1326,0.13495,0.13166,0.13448,27952723
01/08/1998,12:30,0.13448,0.13495,0.1326,0.13354,28125513
01/08/1998,13:00,0.13354,0.13401,0.13307,0.13354,29720534
01/08/1998,13:30,0.13354,0.13495,0.13354,0.13495,33269988
01/08/1998,14:00,0.13448,0.13683,0.13401,0.13542,62844313
01/08/1998,14:30,0.13542,0.13918,0.13495,0.1373,78196112
01/08/1998,15:00,0.13777,0.14012,0.13636,0.1373,165071792
01/08/1998,15:30,0.13777,0.13824,0.13542,0.13589,42759821
01/08/1998,16:00,0.13636,0.13683,0.13636,0.13683,917137
01/09/1998,09:30,0.13636,0.1373,0.13166,0.1326,150597783
01/09/1998,10:00,0.1326,0.13448,0.13166,0.13401,71177947
01/09/1998,10:30,0.13354,0.1373,0.13354,0.13636,52582625
01/09/1998,11:00,0.13636,0.13636,0.13542,0.13542,27235035
01/09/1998,11:30,0.13542,0.13589,0.13495,0.13566,51824988
01/09/1998,12:00,0.13566,0.13589,0.13542,0.13542,14953351
01/09/1998,12:30,0.13542,0.13777,0.13542,0.1373,21944874
01/09/1998,13:00,0.1373,0.13918,0.13683,0.13824,115546199
01/09/1998,13:30,0.13824,0.14012,0.13777,0.14012,46628398
01/09/1998,14:00,0.14012,0.142,0.13965,0.142,125661711
01/09/1998,14:30,0.14177,0.14294,0.14153,0.142,111292934
01/09/1998,15:00,0.14247,0.14577,0.13824,0.13918,133211489
01/09/1998,15:30,0.13918,0.13918,0.13354,0.13683,95529312
01/09/1998,16:00,0.13683,0.13683,0.13683,0.13683,996890
01/12/1998,09:30,0.13119,0.13918,0.12884,0.13777,120876368
01/12/1998,10:00,0.1373,0.14012,0.13448,0.13683,74740797
01/12/1998,10:30,0.13683,0.13824,0.13448,0.13824,25786163
01/12/1998,11:00,0.13777,0.14012,0.13589,0.13848,74421528
01/12/1998,11:30,0.13871,0.14012,0.13683,0.13824,31926991
01/12/1998,12:00,0.13801,0.13871,0.1373,0.13777,9663167
01/12/1998,12:30,0.13777,0.13824,0.1373,0.13824,15843873
01/12/1998,13:00,0.13824,0.13918,0.13777,0.13871,20496016
01/12/1998,13:30,0.13871,0.13918,0.13777,0.13824,30478184
01/12/1998,14:00,0.13824,0.13824,0.13542,0.13542,39596383
01/12/1998,14:30,0.13589,0.1373,0.13542,0.13683,28431239
01/12/1998,15:00,0.13636,0.13871,0.13636,0.13824,80681455
01/12/1998,15:30,0.13801,0.13918,0.1373,0.13777,43836480
01/12/1998,16:00,0.1373,0.13777,0.1373,0.1373,225961
01/13/1998,09:30,0.14012,0.14106,0.13918,0.14012,45445448
01/13/1998,10:00,0.14059,0.14153,0.14012,0.14059,49924277
01/13/1998,10:30,0.14012,0.14153,0.14012,0.14012,29375042
01/13/1998,11:00,0.14059,0.14106,0.14012,0.14106,24444023
01/13/1998,11:30,0.14012,0.14106,0.14012,0.14106,13398208
01/13/1998,12:00,0.14059,0.142,0.14059,0.14153,46774106
01/13/1998,12:30,0.14153,0.14247,0.14153,0.142,21054327
01/13/1998,13:00,0.14247,0.14247,0.142,0.14224,9676746
01/13/1998,13:30,0.14247,0.14483,0.142,0.14388,86025010
01/13/1998,14:00,0.14436,0.14483,0.14388,0.14388,36818491
01/13/1998,14:30,0.14412,0.1453,0.14388,0.14483,59800143
01/13/1998,15:00,0.14483,0.1453,0.14483,0.14483,75112380
01/13/1998,15:30,0.1453,0.14765,0.14388,0.14671,224327497
01/13/1998,16:00,0.14671,0.14718,0.14671,0.14671,3934395
01/14/1998,09:30,0.14953,0.15,0.14671,0.14671,103836546
01/14/1998,10:00,0.14671,0.14765,0.14483,0.14577,54058136
01/14/1998,10:30,0.14577,0.14624,0.14577,0.14624,33721536
01/14/1998,11:00,0.14577,0.14671,0.14577,0.14624,43504369
01/14/1998,11:30,0.14624,0.14624,0.14577,0.14624,50376282
01/14/1998,12:00,0.14624,0.14624,0.1453,0.14577,29667509
01/14/1998,12:30,0.14624,0.14624,0.14577,0.14577,15166051
01/14/1998,13:00,0.14624,0.14624,0.14577,0.14624,32631601
01/14/1998,13:30,0.14624,0.14624,0.1453,0.14624,22862059
01/14/1998,14:00,0.14577,0.14765,0.14577,0.14671,50403130
01/14/1998,14:30,0.14718,0.14953,0.14671,0.14859,54829067
01/14/1998,15:00,0.14906,0.15,0.14859,0.14906,95024420
01/14/1998,15:30,0.14953,0.14953,0.14671,0.14812,70340972
01/14/1998,16:00,0.14859,0.14859,0.14812,0.14859,3043844
01/15/1998,09:30,0.14435,0.1453,0.14012,0.142,157575984
01/15/1998,10:00,0.142,0.14624,0.14153,0.14577,105963321
01/15/1998,10:30,0.14624,0.14859,0.14435,0.14483,77704368
01/15/1998,11:00,0.1453,0.14859,0.14483,0.14671,52210664
01/15/1998,11:30,0.14718,0.14765,0.14483,0.14577,28936438
01/15/1998,12:00,0.1453,0.14624,0.1453,0.14577,22556331
01/15/1998,12:30,0.14577,0.14624,0.14483,0.14577,16960447
01/15/1998,13:00,0.14624,0.14624,0.1453,0.14577,27873089
01/15/1998,13:30,0.14577,0.14624,0.1453,0.14577,7815631
01/15/1998,14:00,0.14577,0.14577,0.14435,0.14435,17532000
01/15/1998,14:30,0.14483,0.14483,0.14341,0.14435,20615717
01/15/1998,15:00,0.14435,0.1453,0.14388,0.14435,30172586
01/15/1998,15:30,0.14435,0.14483,0.14388,0.14435,54270776
01/15/1998,16:00,0.14459,0.14483,0.14435,0.14435,1448816
01/16/1998,09:30,0.14624,0.14624,0.14483,0.14483,36579484
01/16/1998,10:00,0.1453,0.14577,0.14483,0.1453,16029992
01/16/1998,10:30,0.1453,0.14577,0.14388,0.14483,20562518
01/16/1998,11:00,0.14436,0.14483,0.14436,0.14436,13477953
01/16/1998,11:30,0.14436,0.14483,0.14436,0.14436,19871341
01/16/1998,12:00,0.14436,0.146,0.14436,0.14483,19685254
01/16/1998,12:30,0.1453,0.14577,0.14483,0.14483,9357475
01/16/1998,13:00,0.1453,0.14577,0.14483,0.14483,18621904
01/16/1998,13:30,0.14483,0.1453,0.14483,0.1453,20602394
01/16/1998,14:00,0.14483,0.1453,0.14294,0.14388,37669154
01/16/1998,14:30,0.14436,0.14436,0.142,0.14247,29800365
01/16/1998,15:00,0.14247,0.14294,0.14059,0.14059,19193456
01/16/1998,15:30,0.14059,0.142,0.14059,0.14106,20270097
01/16/1998,16:00,0.14153,0.14153,0.14106,0.14153,624718
01/20/1998,09:30,0.14341,0.14389,0.14106,0.142,59667565
01/20/1998,10:00,0.142,0.14247,0.14106,0.14247,14900177
01/20/1998,10:30,0.142,0.14247,0.14012,0.14224,29388304
01/20/1998,11:00,0.14247,0.14294,0.14153,0.142,18130098
01/20/1998,11:30,0.142,0.14247,0.142,0.14247,5263578
01/20/1998,12:00,0.142,0.14294,0.142,0.14294,8679586
01/20/1998,12:30,0.14247,0.14341,0.14247,0.14294,43982769
01/20/1998,13:00,0.14294,0.14341,0.142,0.142,15046388
01/20/1998,13:30,0.142,0.14365,0.142,0.14247,19113698
01/20/1998,14:00,0.14247,0.14341,0.14247,0.14341,11484168
01/20/1998,14:30,0.14341,0.1453,0.142,0.14436,26530555
01/20/1998,15:00,0.14436,0.14483,0.14247,0.14436,14847008
01/20/1998,15:30,0.14341,0.14483,0.14294,0.14294,9689769
01/20/1998,16:00,0.14341,0.14389,0.14341,0.14389,1050057
01/21/1998,09:30,0.14106,0.14153,0.13965,0.14012,18063631
01/21/1998,10:00,0.14059,0.14341,0.13965,0.14294,32046663
01/21/1998,10:30,0.14294,0.14341,0.14106,0.142,7935238
01/21/1998,11:00,0.14247,0.14247,0.14153,0.14153,5742086
01/21/1998,11:30,0.14247,0.14247,0.14012,0.14059,9144793
01/21/1998,12:00,0.14059,0.142,0.14059,0.14059,15990104
01/21/1998,12:30,0.14059,0.14153,0.14059,0.14153,9849266
01/21/1998,13:00,0.14153,0.14294,0.14106,0.142,20349831
01/21/1998,13:30,0.142,0.14247,0.14153,0.14153,4186937
01/21/1998,14:00,0.14153,0.14247,0.14153,0.14153,8799209
01/21/1998,14:30,0.14153,0.142,0.14153,0.14153,21865101
01/21/1998,15:00,0.14153,0.14294,0.14153,0.14247,32152999
01/21/1998,15:30,0.14247,0.14294,0.142,0.142,29813632
01/21/1998,16:00,0.14224,0.14224,0.142,0.142,717760
01/22/1998,09:30,0.14059,0.142,0.14012,0.14153,18156978
01/22/1998,10:00,0.14153,0.142,0.14106,0.14153,8240971
01/22/1998,10:30,0.14153,0.142,0.14153,0.14177,7509916
01/22/1998,11:00,0.142,0.142,0.14106,0.14153,11058848
01/22/1998,11:30,0.14153,0.142,0.14106,0.14106,11763319
01/22/1998,12:00,0.14106,0.142,0.14059,0.14153,8732770
01/22/1998,12:30,0.14106,0.142,0.14106,0.142,13291886
01/22/1998,13:00,0.14153,0.14388,0.14153,0.14247,57487404
01/22/1998,13:30,0.14294,0.1453,0.14247,0.14388,22543037
01/22/1998,14:00,0.1453,0.14859,0.14483,0.14718,146184550
01/22/1998,14:30,0.14718,0.14765,0.14483,0.14483,27155320
01/22/1998,15:00,0.14483,0.14765,0.14435,0.14718,25892596
01/22/1998,15:30,0.14718,0.14718,0.14483,0.14483,23885650
01/22/1998,16:00,0.1453,0.1453,0.14483,0.14483,970308
01/23/1998,09:30,0.14577,0.14765,0.14483,0.14671,23938671
01/23/1998,10:00,0.14718,0.14765,0.14624,0.14765,21705636
01/23/1998,10:30,0.14765,0.14812,0.14577,0.14671,49392614
01/23/1998,11:00,0.14671,0.14671,0.14577,0.14577,26065371
01/23/1998,11:30,0.14577,0.14671,0.14577,0.14624,7376995
01/23/1998,12:00,0.14577,0.14765,0.14577,0.14718,24683016
01/23/1998,12:30,0.14718,0.14765,0.14671,0.14671,16295842
01/23/1998,13:00,0.14671,0.14718,0.14577,0.14624,12281695
01/23/1998,13:30,0.14624,0.14718,0.14624,0.14671,18050369
01/23/1998,14:00,0.14671,0.14765,0.14671,0.14718,8692890
01/23/1998,14:30,0.14671,0.14765,0.14671,0.14718,22383521
01/23/1998,15:00,0.14718,0.14765,0.1453,0.14671,24643142
01/23/1998,15:30,0.14671,0.14718,0.14624,0.14671,18316207
01/23/1998,16:00,0.14671,0.14671,0.14671,0.14671,332297
01/26/1998,09:30,0.14624,0.14671,0.14483,0.14577,24351384
01/26/1998,10:00,0.1453,0.14577,0.14436,0.14436,10261331
01/26/1998,10:30,0.14436,0.1453,0.14436,0.1453,3628683
01/26/1998,11:00,0.14436,0.1453,0.14294,0.14341,12308278
01/26/1998,11:30,0.14341,0.14388,0.142,0.14247,11205054
01/26/1998,12:00,0.14247,0.14294,0.14153,0.14247,6579613
01/26/1998,12:30,0.14247,0.14294,0.142,0.14294,5489547
01/26/1998,13:00,0.14294,0.14294,0.14247,0.14247,3828061
01/26/1998,13:30,0.14294,0.14294,0.142,0.14247,13039334
01/26/1998,14:00,0.142,0.14247,0.142,0.14247,6606065
01/26/1998,14:30,0.142,0.14294,0.142,0.14271,19924524
01/26/1998,15:00,0.14294,0.14624,0.142,0.14624,26570463
01/26/1998,15:30,0.14624,0.14718,0.14483,0.14577,18329634
01/26/1998,16:00,0.14624,0.14624,0.14624,0.14624,3269802
01/27/1998,09:30,0.14436,0.14812,0.14294,0.14671,39304358
01/27/1998,10:00,0.14718,0.14718,0.1453,0.14577,13198838
01/27/1998,10:30,0.14577,0.14624,0.1453,0.1453,7057988
01/27/1998,11:00,0.14577,0.14577,0.14483,0.1453,6406688
01/27/1998,11:30,0.14577,0.14577,0.14483,0.14483,5556008
01/27/1998,12:00,0.14483,0.1453,0.14388,0.14388,7775752
01/27/1998,12:30,0.14388,0.1453,0.14388,0.14483,6539604
01/27/1998,13:00,0.14483,0.1453,0.14388,0.14483,2684963
01/27/1998,13:30,0.14436,0.14483,0.14388,0.14388,5436380
01/27/1998,14:00,0.14341,0.14436,0.14341,0.14436,3203344
01/27/1998,14:30,0.14412,0.1453,0.14388,0.14483,9929037
01/27/1998,15:00,0.14436,0.14483,0.14388,0.14388,9423943
01/27/1998,15:30,0.14436,0.14483,0.14341,0.14388,11404434
01/27/1998,16:00,0.14412,0.14412,0.14388,0.14388,239254
01/28/1998,09:30,0.14436,0.14577,0.14388,0.14577,19273213
01/28/1998,10:00,0.14577,0.14577,0.14388,0.14436,11816471
01/28/1998,10:30,0.14436,0.14483,0.14294,0.14483,15804036
01/28/1998,11:00,0.14483,0.14483,0.14247,0.14294,9596731
01/28/1998,11:30,0.14294,0.14388,0.14247,0.14341,16867387
01/28/1998,12:00,0.14294,0.14341,0.14247,0.14247,9357479
01/28/1998,12:30,0.14247,0.14294,0.14247,0.14294,2365952
01/28/1998,13:00,0.14247,0.14294,0.14247,0.14247,2831171
01/28/1998,13:30,0.14247,0.14294,0.14012,0.14153,28192059
01/28/1998,14:00,0.14106,0.14341,0.14106,0.142,16481923
01/28/1998,14:30,0.14247,0.14341,0.142,0.14294,9184683
01/28/1998,15:00,0.14341,0.14388,0.14247,0.14294,11909517
01/28/1998,15:30,0.14294,0.14483,0.14294,0.14388,21160660
01/28/1998,16:00,0.14388,0.14436,0.14388,0.14436,279130
01/29/1998,09:30,0.14247,0.14389,0.142,0.14294,14567874
01/29/1998,10:00,0.14294,0.14389,0.14247,0.14294,16628111
01/29/1998,10:30,0.14341,0.14341,0.14247,0.14294,6552883
01/29/1998,11:00,0.14294,0.14341,0.142,0.142,12627261
01/29/1998,11:30,0.142,0.14294,0.14153,0.142,36153841
01/29/1998,12:00,0.142,0.142,0.14012,0.14059,23247450
01/29/1998,12:30,0.14059,0.14153,0.14059,0.14106,15112838
01/29/1998,13:00,0.1413,0.14153,0.14106,0.14153,7097852
01/29/1998,13:30,0.14106,0.14153,0.14106,0.14106,10939196
01/29/1998,14:00,0.1413,0.14153,0.14012,0.14012,8839081
01/29/1998,14:30,0.14012,0.14106,0.14012,0.14059,17878074
01/29/1998,15:00,0.14012,0.14059,0.13918,0.13965,41018661
01/29/1998,15:30,0.14012,0.14106,0.13918,0.13918,29414872
01/29/1998,16:00,0.13918,0.13965,0.13918,0.13918,917138
01/30/1998,09:30,0.13777,0.14106,0.1373,0.14059,42361510
01/30/1998,10:00,0.14012,0.14059,0.13918,0.13965,11803158
01/30/1998,10:30,0.14012,0.14059,0.13918,0.14059,7602937
01/30/1998,11:00,0.14059,0.14106,0.13965,0.14012,16309097
01/30/1998,11:30,0.14012,0.142,0.14012,0.14059,6366795
01/30/1998,12:00,0.14059,0.142,0.14059,0.14106,7137721
01/30/1998,12:30,0.14106,0.14106,0.13918,0.13965,13624142
01/30/1998,13:00,0.13918,0.13965,0.13918,0.13965,3535635
01/30/1998,13:30,0.13965,0.13965,0.13777,0.13918,19193426
01/30/1998,14:00,0.13871,0.13965,0.13824,0.13871,5795246
01/30/1998,14:30,0.13871,0.13918,0.13824,0.13871,12281663
01/30/1998,15:00,0.13871,0.13918,0.13824,0.13824,14395069
01/30/1998,15:30,0.13871,0.13918,0.13777,0.13777,19605473
01/30/1998,16:00,0.13824,0.13824,0.13777,0.13777,1422227
02/02/1998,09:30,0.13918,0.13918,0.13636,0.13683,84869129
02/02/1998,10:00,0.13636,0.13683,0.13495,0.13495,64744899
02/02/1998,10:30,0.13495,0.13542,0.13166,0.13307,88802710
02/02/1998,11:00,0.13354,0.13354,0.13072,0.13213,66034074
02/02/1998,11:30,0.13166,0.13213,0.13119,0.13119,38838727
02/02/1998,12:00,0.13166,0.1326,0.13119,0.1326,46601152
02/02/1998,12:30,0.1326,0.1326,0.13213,0.1326,15524855
02/02/1998,13:00,0.1326,0.1326,0.13166,0.13166,16335658
02/02/1998,13:30,0.1326,0.1326,0.13166,0.13213,18475639
02/02/1998,14:00,0.13213,0.1326,0.13166,0.1326,34239751
02/02/1998,14:30,0.13213,0.13307,0.13166,0.13213,22184064
02/02/1998,15:00,0.13213,0.13213,0.13119,0.13213,59547395
02/02/1998,15:30,0.13213,0.13307,0.13119,0.13307,69197796
02/02/1998,16:00,0.1326,0.13307,0.1326,0.13307,1395642
02/03/1998,09:30,0.13307,0.1373,0.13307,0.13636,92897027
02/03/1998,10:00,0.13636,0.14012,0.13566,0.13824,65980797
02/03/1998,10:30,0.13824,0.13871,0.13777,0.13824,16933797
02/03/1998,11:00,0.13824,0.13871,0.13636,0.13636,21652400
02/03/1998,11:30,0.13683,0.1373,0.13636,0.13636,5316734
02/03/1998,12:00,0.13636,0.13683,0.13589,0.13589,12228488
02/03/1998,12:30,0.13636,0.13636,0.13542,0.13542,36260124
02/03/1998,13:00,0.13589,0.13589,0.13519,0.13542,26690003
02/03/1998,13:30,0.13566,0.13589,0.13542,0.13542,14102637
02/03/1998,14:00,0.13542,0.1373,0.13542,0.13636,44461183
02/03/1998,14:30,0.1366,0.1373,0.13636,0.13636,35329698
02/03/1998,15:00,0.13636,0.13777,0.13636,0.13777,20097254
02/03/1998,15:30,0.13777,0.13824,0.1373,0.13777,47092969
02/03/1998,16:00,0.13777,0.13824,0.13777,0.13777,505090
02/04/1998,09:30,0.13589,0.13683,0.13542,0.13636,23500090
02/04/1998,10:00,0.13636,0.1373,0.13636,0.13636,25001933
02/04/1998,10:30,0.13683,0.1373,0.13636,0.13707,6512999
02/04/1998,11:00,0.13707,0.1373,0.13636,0.13683,9796078
02/04/1998,11:30,0.13683,0.13777,0.13636,0.1373,23805671
02/04/1998,12:00,0.1373,0.13918,0.13683,0.13871,25400689
02/04/1998,12:30,0.13871,0.13918,0.13824,0.13871,6566163
02/04/1998,13:00,0.13824,0.13871,0.13777,0.13777,11962650
02/04/1998,13:30,0.13824,0.13871,0.13777,0.13824,7789013
02/04/1998,14:00,0.13777,0.13824,0.1373,0.1373,14222262
02/04/1998,14:30,0.1373,0.13777,0.1373,0.1373,11510727
02/04/1998,15:00,0.1373,0.13824,0.1373,0.13777,16149574
02/04/1998,15:30,0.13777,0.13871,0.1373,0.1373,15365358
02/05/1998,09:30,0.1373,0.13871,0.1373,0.13777,18076886
02/05/1998,10:00,0.13777,0.13871,0.13777,0.13824,10420792
02/05/1998,10:30,0.13871,0.13871,0.13589,0.13589,25892480
02/05/1998,11:00,0.13613,0.1373,0.13542,0.13589,19738364
02/05/1998,11:30,0.13589,0.13777,0.13589,0.13683,22795487
02/05/1998,12:00,0.13683,0.13777,0.13636,0.13683,14966600
02/05/1998,12:30,0.13683,0.13777,0.13683,0.1373,17093291
02/05/1998,13:00,0.1373,0.13777,0.1373,0.1373,19538985
02/05/1998,13:30,0.13777,0.13824,0.1373,0.1373,7895347
02/05/1998,14:00,0.1373,0.13918,0.1373,0.13777,27088746
02/05/1998,14:30,0.1373,0.13824,0.1373,0.13801,28763515
02/05/1998,15:00,0.13777,0.13824,0.1373,0.13777,20123830
02/05/1998,15:30,0.1373,0.13871,0.1373,0.13824,34399248
02/05/1998,16:00,0.13871,0.13871,0.13777,0.13777,3416000
02/06/1998,09:30,0.13824,0.13824,0.1373,0.13777,23725927
02/06/1998,10:00,0.13824,0.13965,0.1373,0.13918,30372243
02/06/1998,10:30,0.13918,0.13965,0.13918,0.13918,34758150
02/06/1998,11:00,0.13942,0.13965,0.13871,0.13965,21732152
02/06/1998,11:30,0.13965,0.14059,0.13918,0.13989,32498534
02/06/1998,12:00,0.14012,0.14059,0.13965,0.13965,9370745
02/06/1998,12:30,0.13965,0.14012,0.13918,0.13965,13996301
02/06/1998,13:00,0.13918,0.14012,0.13918,0.13965,7935228
02/06/1998,13:30,0.13965,0.14059,0.13918,0.14012,11018934
02/06/1998,14:00,0.14012,0.14012,0.13918,0.13965,14434935
02/06/1998,14:30,0.13965,0.14012,0.13824,0.13918,9051742
02/06/1998,15:00,0.13918,0.13965,0.1373,0.13824,12042403
02/06/1998,15:30,0.13824,0.13871,0.1373,0.13824,13278545
02/06/1998,16:00,0.13895,0.13918,0.13871,0.13918,2365947
02/09/1998,09:30,0.13824,0.13918,0.13824,0.13918,27208473
02/09/1998,10:00,0.13824,0.13965,0.13824,0.13895,29202254
02/09/1998,10:30,0.13871,0.13965,0.13871,0.13918,14714109
02/09/1998,11:00,0.13965,0.14247,0.13918,0.14153,53300426
02/09/1998,11:30,0.142,0.142,0.14106,0.142,25507111
02/09/1998,12:00,0.142,0.14388,0.14153,0.14341,86955451
02/09/1998,12:30,0.14388,0.14436,0.14341,0.14388,33296150
02/09/1998,13:00,0.14341,0.14436,0.14341,0.14388,29866846
02/09/1998,13:30,0.14388,0.14436,0.14341,0.14388,26344502
02/09/1998,14:00,0.14388,0.14671,0.14388,0.14671,72454019
02/09/1998,14:30,0.14671,0.14671,0.14294,0.14436,64718146
02/09/1998,15:00,0.14388,0.14671,0.14341,0.14577,36898248
02/09/1998,15:30,0.1453,0.14577,0.14388,0.14436,54669488
02/09/1998,16:00,0.14483,0.14483,0.14436,0.14436,3190051
02/10/1998,09:30,0.14388,0.1453,0.14341,0.1453,75790281
02/10/1998,10:00,0.1453,0.1453,0.14459,0.14483,29547974
02/10/1998,10:30,0.1453,0.14624,0.14483,0.14624,75325065
02/10/1998,11:00,0.14577,0.14671,0.14577,0.14624,40859232
02/10/1998,11:30,0.14671,0.14718,0.14577,0.14671,68705976
02/10/1998,12:00,0.14671,0.14718,0.14577,0.14694,29694051
02/10/1998,12:30,0.14671,0.14718,0.14577,0.14624,25746365
02/10/1998,13:00,0.14624,0.14718,0.14624,0.14671,21811969
02/10/1998,13:30,0.14671,0.14718,0.14624,0.14671,11417723
02/10/1998,14:00,0.14671,0.14718,0.14624,0.14671,10540460
02/10/1998,14:30,0.14647,0.14671,0.14624,0.14624,20628995
02/10/1998,15:00,0.14647,0.14718,0.14624,0.14624,35715273
02/10/1998,15:30,0.14624,0.14671,0.14577,0.14577,41351031
02/10/1998,16:00,0.14577,0.14624,0.14577,0.14624,225962
02/11/1998,09:30,0.14671,0.14671,0.14624,0.14624,19353236
02/11/1998,10:00,0.14624,0.14671,0.14624,0.14624,7217486
02/11/1998,10:30,0.14624,0.14671,0.14577,0.14577,34678497
02/11/1998,11:00,0.14577,0.14671,0.1453,0.14624,20097313
02/11/1998,11:30,0.14577,0.14624,0.14577,0.14577,12401319
02/11/1998,12:00,0.14577,0.14647,0.14577,0.14624,17438939
02/11/1998,12:30,0.14577,0.14624,0.14577,0.14577,2419120
02/11/1998,13:00,0.14577,0.14647,0.14577,0.14624,11178466
02/11/1998,13:30,0.14577,0.14671,0.14577,0.14577,3562224
02/11/1998,14:00,0.14624,0.14624,0.14577,0.14577,4120479
02/11/1998,14:30,0.14624,0.14671,0.14577,0.14577,20615696
02/11/1998,15:00,0.14577,0.14624,0.14294,0.14294,24563380
02/11/1998,15:30,0.14247,0.14436,0.142,0.14294,42507409
02/11/1998,16:00,0.14318,0.14318,0.14294,0.14294,717761
02/12/1998,09:30,0.14388,0.1453,0.14341,0.14388,45565208
02/12/1998,10:00,0.14388,0.14483,0.14388,0.14436,10992380
02/12/1998,10:30,0.14483,0.14483,0.14388,0.14388,10925919
02/12/1998,11:00,0.14388,0.14436,0.14388,0.14388,11018965
02/12/1998,11:30,0.14388,0.14483,0.14388,0.14483,4452777
02/12/1998,12:00,0.14483,0.14577,0.14388,0.14577,17186393
02/12/1998,12:30,0.1453,0.14577,0.1453,0.1453,21453085
02/12/1998,13:00,0.1453,0.14577,0.14483,0.14483,15897083
02/12/1998,13:30,0.1453,0.1453,0.14436,0.1453,17226267
02/12/1998,14:00,0.1453,0.14577,0.14483,0.1453,28019268
02/12/1998,14:30,0.1453,0.14624,0.14506,0.146,24802635
02/12/1998,15:00,0.14624,0.14624,0.1453,0.14577,12308273
02/12/1998,15:30,0.14577,0.14577,0.1453,0.1453,6047801
02/12/1998,16:00,0.1453,0.14577,0.1453,0.14577,1967198
02/13/1998,09:30,0.14435,0.14435,0.14294,0.14341,27540786
02/13/1998,10:00,0.14388,0.14671,0.14341,0.14624,28657306
02/13/1998,10:30,0.14624,0.14812,0.14624,0.14671,56703179
02/13/1998,11:00,0.14624,0.14718,0.14624,0.14624,17518705
02/13/1998,11:30,0.14624,0.14718,0.14624,0.14671,7031405
02/13/1998,12:00,0.14718,0.14765,0.14671,0.14765,15564798
02/13/1998,12:30,0.14718,0.14765,0.14671,0.14765,7031405
02/13/1998,13:00,0.14765,0.14765,0.14671,0.14718,3695146
02/13/1998,13:30,0.14718,0.14765,0.14718,0.14765,6539607
02/13/1998,14:00,0.14765,0.14765,0.14671,0.14671,39503484
02/13/1998,14:30,0.14718,0.14765,0.14671,0.14671,14727410
02/13/1998,15:00,0.14718,0.14718,0.14671,0.14718,5011042
02/13/1998,15:30,0.14718,0.14953,0.14671,0.14718,13810269
02/13/1998,16:00,0.14718,0.14718,0.14671,0.14671,1116518
02/17/1998,09:30,0.14671,0.14859,0.14671,0.14718,26198305
02/17/1998,10:00,0.14671,0.14765,0.14671,0.14718,20310003
02/17/1998,10:30,0.14671,0.14765,0.14671,0.14718,6499733
02/17/1998,11:00,0.14718,0.14859,0.14694,0.14694,22317074
02/17/1998,11:30,0.14765,0.14812,0.14718,0.14765,17000322
02/17/1998,12:00,0.14718,0.14859,0.14718,0.14718,9915745
02/17/1998,12:30,0.14718,0.14812,0.14718,0.14765,11510774
02/17/1998,13:00,0.14812,0.14835,0.14718,0.14812,22410120
02/17/1998,13:30,0.14859,0.14859,0.14718,0.14718,17970628
02/17/1998,14:00,0.14765,0.14765,0.14718,0.14718,5237003
02/17/1998,14:30,0.14765,0.14765,0.14718,0.14718,9091649
02/17/1998,15:00,0.14765,0.14765,0.14718,0.14718,11922821
02/17/1998,15:30,0.14718,0.14812,0.14718,0.14765,19432735
02/17/1998,16:00,0.14765,0.14812,0.14765,0.14765,1329189
02/18/1998,09:30,0.14718,0.14812,0.14718,0.14765,22529697
02/18/1998,10:00,0.14812,0.14906,0.14765,0.14859,19831449
02/18/1998,10:30,0.14859,0.14906,0.14859,0.14906,10926169
02/18/1998,11:00,0.14859,0.14906,0.14859,0.14859,13451355
02/18/1998,11:30,0.14859,0.14906,0.14859,0.14859,5516120
02/18/1998,12:00,0.14906,0.14953,0.14859,0.14906,8387161
02/18/1998,12:30,0.14906,0.15517,0.14859,0.15329,209400546
02/18/1998,13:00,0.15376,0.15611,0.15282,0.15423,83180958
02/18/1998,13:30,0.15376,0.1547,0.15329,0.15423,38493214
